ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
37,NORTH CAROLINA,NC,37171,Surry,37171930400,"Census Tract 9304, Surry County, North Carolina",1.409300871548,2721,286,1430,80,1075,121,1041,318,75,43,17360,2894,350,115,532,117,739,178,610,186,172,91,627,426,32,63,136,56,13,19,43,36,227,91,201,115,40.5,11.4,7.9,4.2,17360.0,2894.0,19.9,6.0,19.6,4.3,27.2,5.9,23.7,7.1,16.0,8.3,23.0,15.5,1.3,2.5,9.5,3.9,0.9,1.4,4.0,3.4,21.1,7.5,7.4,4.2,0.9626,0.6948,0.893,0.777,3.3274,0.8968,0.7355,0.8244,0.952,0.8793,3.3912,0.9977,0.376,0.5055,0.8815,0.435,0.7226,0.2403,0.8097,0.9584,0.923,3.654,0.9565,11.2541,0.9616,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,2,4,162,86,6.3,3.4,3775
37,NORTH CAROLINA,NC,37171,Surry,37171930501,"Census Tract 9305.01, Surry County, North Carolina",6.846799661974,2875,236,1269,62,1148,96,357,172,71,70,30309,11986,545,225,536,72,563,138,619,151,48,40,439,309,14,51,0,17,241,91,14,24,72,63,0,12,12.4,5.8,5.1,4.9,30309.0,11986.0,26.3,10.2,18.6,2.6,19.6,4.5,21.5,5.9,4.2,3.5,15.3,10.7,0.5,1.9,0.0,1.3,19.0,6.8,1.2,2.1,6.3,5.2,0.0,0.4,0.4147,0.4215,0.3436,0.9323,2.1121,0.5248,0.6853,0.3092,0.903,0.171,2.0685,0.5224,0.2415,0.3051,0.5466,0.2253,0.0,0.7056,0.3848,0.6412,0.0,1.7316,0.2256,6.4588,0.3734,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,395,174,13.7,5.8,1811
37,NORTH CAROLINA,NC,37171,Surry,37171930502,"Census Tract 9305.02, Surry County, North Carolina",5.74715336663,3381,374,1630,99,1416,130,561,203,145,112,19123,2743,543,163,844,126,576,179,861,168,120,69,377,524,92,81,31,24,297,98,10,19,166,69,154,110,17.7,5.9,9.7,7.0,19123.0,2743.0,21.9,6.1,25.0,4.2,17.0,4.9,26.6,5.7,8.5,4.8,11.2,15.5,2.9,2.6,1.9,1.5,18.2,5.8,0.7,1.4,11.7,4.8,4.6,3.2,0.6311,0.8126,0.828,0.8406,3.1123,0.8366,0.9074,0.1668,0.9894,0.5028,2.5664,0.8393,0.1664,0.7253,0.8917,0.4424,0.4899,0.6918,0.2779,0.8456,0.8871,3.1923,0.8405,9.7627,0.8339,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,326,139,10.1,4.3,4766
37,NORTH CAROLINA,NC,37171,Surry,37171930600,"Census Tract 9306, Surry County, North Carolina",15.806914335174,3250,289,1666,66,1379,103,455,195,46,41,23318,3724,269,88,688,93,633,148,579,183,42,34,363,419,33,67,39,41,289,104,66,48,92,52,21,46,14.0,5.7,3.0,2.7,23318.0,3724.0,11.6,3.6,21.2,3.1,19.5,4.2,17.8,5.8,3.0,2.5,11.2,12.9,1.1,2.1,2.3,2.5,17.3,6.2,4.8,3.5,6.7,3.7,0.6,1.4,0.4845,0.162,0.6236,0.4733,1.7434,0.41,0.8157,0.3028,0.7376,0.1055,1.9616,0.449,0.1664,0.4696,0.636,0.2843,0.5147,0.6784,0.8659,0.669,0.6258,3.3538,0.8844,7.6948,0.5683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,146,13.5,4.6,5758
37,NORTH CAROLINA,NC,37171,Surry,37171930700,"Census Tract 9307, Surry County, North Carolina",27.951125329424,4224,366,1938,93,1709,122,657,287,39,40,24179,3035,547,186,842,88,755,181,889,220,99,59,629,508,0,48,0,17,449,110,47,45,146,82,0,12,15.6,6.6,1.9,2.0,24179.0,3035.0,18.1,5.9,19.9,2.7,17.9,4.0,21.0,4.8,5.8,3.4,14.9,12.0,0.0,1.2,0.0,0.9,23.2,5.6,2.8,2.7,8.5,4.6,0.0,0.3,0.5506,0.0642,0.5696,0.718,1.9024,0.4632,0.7525,0.206,0.8882,0.2917,2.1384,0.5732,0.2341,0.0,0.2341,0.0899,0.0,0.7629,0.6687,0.7531,0.0,2.1847,0.4105,6.4596,0.3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,169,13.4,3.6,2885
37,NORTH CAROLINA,NC,37171,Surry,37171930801,"Census Tract 9308.01, Surry County, North Carolina",92.43026473527,4934,578,2470,138,1960,170,746,379,65,69,25799,7332,1224,303,1126,202,1015,308,1187,303,72,56,155,801,2,46,0,17,947,204,25,32,64,52,47,15,15.2,7.5,3.3,3.6,25799.0,7332.0,33.4,7.2,22.8,4.2,20.6,5.8,24.2,5.8,3.7,2.9,3.1,16.2,0.0,1.0,0.0,0.7,38.3,8.2,1.3,1.6,3.3,2.7,1.0,0.3,0.5344,0.1976,0.4949,0.982,2.2089,0.5613,0.8631,0.3742,0.9621,0.1424,2.3418,0.7247,0.0147,0.0,0.0147,0.0097,0.0,0.9307,0.4023,0.3694,0.6972,2.3996,0.5118,6.965,0.4521,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3,638,185,13.0,3.8,2181
37,NORTH CAROLINA,NC,37171,Surry,37171930802,"Census Tract 9308.02, Surry County, North Carolina",54.980035220992,3099,304,1584,96,1350,119,567,200,66,45,24129,3181,609,153,708,92,494,136,787,179,17,28,348,427,100,94,0,17,439,109,0,17,35,33,11,19,18.3,6.3,4.9,3.3,24129.0,3181.0,25.4,6.2,22.8,3.6,15.9,4.1,25.4,5.5,1.3,2.1,11.2,13.7,3.4,3.2,0.0,1.1,27.7,6.6,0.0,1.3,2.6,2.3,0.4,0.6,0.6486,0.3901,0.5729,0.9175,2.5291,0.6701,0.8631,0.1207,0.9783,0.03,1.9921,0.4725,0.1664,0.7728,0.9392,0.4751,0.0,0.8249,0.0,0.2931,0.5654,1.6834,0.2136,7.1438,0.4859,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,462,143,14.9,4.2,1404
37,NORTH CAROLINA,NC,37171,Surry,37171930901,"Census Tract 9309.01, Surry County, North Carolina",8.561048140244,4375,195,2084,184,1630,162,698,275,74,48,23769,2779,643,188,960,151,1061,220,1044,263,119,52,772,405,62,75,292,84,108,48,43,40,190,74,234,131,16.8,6.6,3.4,2.3,23769.0,2779.0,21.0,5.8,21.9,3.1,24.3,4.9,25.1,6.3,7.3,3.2,17.6,9.2,1.5,1.8,14.0,3.8,5.2,2.3,2.6,2.5,11.7,4.2,5.3,3.0,0.5908,0.2119,0.5973,0.8138,2.2138,0.5636,0.8387,0.6687,0.9746,0.4074,2.8894,0.9487,0.2853,0.5429,0.8282,0.4009,0.7963,0.4635,0.6378,0.8456,0.9,3.6432,0.9547,9.5746,0.8117,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,512,203,12.3,5.0,8381
37,NORTH CAROLINA,NC,37171,Surry,37171930902,"Census Tract 9309.02, Surry County, North Carolina",16.729138653376,1657,140,772,33,715,52,126,79,22,19,37919,8679,156,61,366,55,325,80,296,93,23,24,258,203,4,47,54,59,106,57,5,14,82,46,0,12,7.6,4.9,3.0,2.6,37919.0,8679.0,13.1,5.4,22.1,3.7,19.6,4.5,17.9,5.4,3.2,3.4,15.6,12.2,0.3,3.1,7.0,7.6,13.7,7.4,0.7,2.0,11.5,6.4,0.0,0.7,0.2127,0.162,0.1914,0.535,1.1011,0.2304,0.8452,0.3092,0.7436,0.1166,2.0146,0.4896,0.247,0.224,0.471,0.1954,0.6788,0.6192,0.2779,0.8419,0.0,2.4178,0.5178,6.0045,0.3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,55,5.5,3.3,1433
37,NORTH CAROLINA,NC,37171,Surry,37171931001,"Census Tract 9310.01, Surry County, North Carolina",20.42519541557,2238,248,1022,77,854,88,320,116,64,54,19009,1708,300,107,335,57,527,131,500,126,58,49,388,343,6,47,12,12,460,82,19,17,41,28,0,12,14.4,5.2,6.3,5.1,19009.0,1708.0,20.6,6.6,15.0,2.6,23.5,5.2,22.4,4.7,6.8,5.7,17.3,15.2,0.3,2.2,1.2,1.2,45.0,7.2,2.2,2.1,4.8,3.3,0.0,0.5,0.5016,0.5582,0.8339,0.8032,2.6969,0.7284,0.4406,0.6115,0.9284,0.3696,2.3501,0.7293,0.2829,0.224,0.5069,0.2111,0.4323,0.9723,0.576,0.5224,0.0,2.503,0.5576,8.0569,0.6192,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,352,149,15.8,6.3,834
37,NORTH CAROLINA,NC,37171,Surry,37171931002,"Census Tract 9310.02, Surry County, North Carolina",33.274192367396,5045,322,2028,102,1870,115,808,230,84,42,23652,3134,552,118,838,106,1347,191,779,131,133,57,1217,432,82,83,39,19,330,89,20,27,87,43,255,120,16.8,4.7,4.0,2.0,23652.0,3134.0,17.5,3.6,16.6,1.9,26.7,3.4,16.1,2.6,7.1,3.0,24.1,8.4,1.8,1.8,1.9,0.9,16.3,4.3,1.1,1.5,4.7,2.2,5.1,2.4,0.5908,0.2849,0.6038,0.6986,2.1781,0.5507,0.5548,0.8032,0.6356,0.3912,2.3848,0.7515,0.3972,0.5926,0.9898,0.5106,0.4899,0.6631,0.3631,0.5118,0.8977,2.9256,0.7443,8.4783,0.6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,173,10.9,3.6,9788
37,NORTH CAROLINA,NC,37171,Surry,37171931003,"Census Tract 9310.03, Surry County, North Carolina",31.871903880372,3181,408,1378,103,1096,127,672,337,45,40,19383,2493,572,192,455,70,902,225,497,137,76,53,1150,480,147,126,0,17,542,124,67,62,40,30,0,12,21.2,9.7,3.3,2.9,19383.0,2493.0,27.9,8.0,14.3,2.8,28.4,6.1,15.6,4.2,6.9,4.9,36.2,14.4,4.8,4.1,0.0,1.2,39.3,8.4,6.1,5.6,3.6,2.8,0.0,0.4,0.7356,0.1976,0.8173,0.9525,2.703,0.7288,0.3949,0.8733,0.6032,0.376,2.2474,0.6554,0.5719,0.8544,1.4263,0.7654,0.0,0.9395,0.918,0.3971,0.0,2.2546,0.4448,8.6313,0.6946,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,760,301,23.9,8.6,1603
37,NORTH CAROLINA,NC,37171,Surry,37171931101,"Census Tract 9311.01, Surry County, North Carolina",23.27108568972,2878,303,1255,63,1124,64,478,164,71,45,19981,3486,490,152,391,50,606,220,499,111,46,36,366,441,72,74,6,15,535,114,51,46,7,12,0,12,16.8,6.1,5.0,2.9,19981.0,3486.0,24.5,7.4,13.6,2.7,21.1,7.3,17.3,4.1,4.1,3.3,12.7,15.3,2.6,2.7,0.5,1.2,42.6,9.0,4.5,4.1,0.6,1.1,0.0,0.4,0.5908,0.4049,0.798,0.9014,2.6951,0.7274,0.3585,0.4249,0.7118,0.1641,1.6593,0.2651,0.1954,0.6935,0.8889,0.4392,0.3392,0.9589,0.8521,0.0583,0.0,2.2085,0.4216,7.4518,0.5308,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,458,171,15.9,5.5,1022
37,NORTH CAROLINA,NC,37171,Surry,37171931102,"Census Tract 9311.02, Surry County, North Carolina",53.820773618542,3856,373,1757,66,1528,132,514,239,38,38,23948,3939,410,172,652,83,993,204,809,183,79,48,365,524,122,104,0,17,538,143,144,73,40,41,35,37,13.3,6.0,2.1,2.0,23948.0,3939.0,15.5,6.1,16.9,2.4,25.8,4.7,21.0,4.8,5.2,3.1,9.5,13.6,3.4,2.8,0.0,1.0,30.6,8.2,9.4,4.7,2.6,2.6,0.9,1.0,0.454,0.0808,0.5839,0.6267,1.7454,0.4109,0.5733,0.7558,0.8882,0.2406,2.4579,0.7935,0.1304,0.7728,0.9032,0.4479,0.0,0.8604,0.9788,0.2931,0.6816,2.8139,0.6939,7.9204,0.5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,234,106,6.1,2.6,1621
37,NORTH CAROLINA,NC,37171,Surry,37171931103,"Census Tract 9311.03, Surry County, North Carolina",25.409164511022,1824,119,816,60,727,60,220,88,71,43,24817,2737,255,76,295,48,377,65,266,94,38,33,70,174,10,48,0,17,351,80,12,18,21,17,24,18,12.1,4.7,7.5,4.5,24817.0,2737.0,19.4,5.6,16.2,2.7,20.7,3.3,14.6,5.2,5.2,4.5,3.8,9.5,0.6,2.8,0.0,2.1,43.0,8.8,1.7,2.5,2.9,2.2,1.3,1.0,0.4022,0.6648,0.5397,0.765,2.3717,0.6131,0.5253,0.3816,0.5381,0.2406,1.6856,0.279,0.0249,0.335,0.3599,0.1447,0.0,0.9616,0.488,0.3241,0.7378,2.5115,0.5608,6.9287,0.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,174,54,9.6,2.7,925
37,NORTH CAROLINA,NC,37171,Surry,37171931200,"Census Tract 9312, Surry County, North Carolina",22.183797747192,3985,304,1841,57,1553,93,502,160,85,36,33815,5849,431,132,705,92,974,192,569,117,140,62,317,457,10,48,26,24,135,54,24,25,77,44,10,6,12.6,4.0,4.5,1.8,33815.0,5849.0,16.0,4.6,17.7,2.8,24.4,4.4,14.3,3.0,9.0,4.0,8.0,11.5,0.3,1.3,1.4,1.3,7.3,3.0,1.5,1.7,5.0,2.8,0.3,0.1,0.4249,0.3412,0.2569,0.6396,1.6626,0.3878,0.6244,0.677,0.5196,0.5456,2.3666,0.739,0.1018,0.224,0.3258,0.1276,0.4525,0.5032,0.4498,0.5405,0.5166,2.4626,0.5363,6.8176,0.4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,136,8.8,3.4,4893
37,NORTH CAROLINA,NC,37173,Swain,37173940100,"Census Tract 9401, Swain County, North Carolina",38.237533191294,5134,421,2416,148,1821,177,889,299,112,149,20503,2425,594,145,714,104,1312,196,781,204,206,77,4003,519,31,71,15,25,654,123,74,44,118,64,142,32,17.6,5.6,5.2,6.8,20503.0,2425.0,18.6,4.3,13.9,2.0,25.6,3.2,15.4,3.9,11.3,4.1,78.0,7.8,0.7,1.5,0.6,1.1,27.1,4.9,4.1,2.4,6.5,3.6,2.8,0.6,0.6255,0.4349,0.7754,0.7346,2.5704,0.6853,0.3765,0.7429,0.5894,0.7,2.4088,0.7654,0.9147,0.3571,1.2718,0.6885,0.3594,0.8161,0.8194,0.657,0.8313,3.4832,0.9186,9.7342,0.8302,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1580,389,31.2,7.4,7769
37,NORTH CAROLINA,NC,37173,Swain,37173960200,"Census Tract 9602, Swain County, North Carolina",14.417240958796,3018,393,1878,116,1273,150,454,170,108,74,19085,2914,532,159,692,148,570,178,692,188,64,44,518,499,0,48,24,22,583,122,46,39,79,43,7,10,15.1,5.4,8.0,5.3,19085.0,2914.0,23.5,6.6,22.9,4.6,18.9,5.4,23.0,6.2,5.0,3.4,17.2,16.4,0.0,1.6,1.3,1.2,31.0,5.9,3.6,3.1,6.2,3.4,0.2,0.3,0.5294,0.699,0.8321,0.8811,2.9416,0.7969,0.8664,0.2604,0.94,0.2295,2.2963,0.6878,0.2806,0.0,0.2806,0.1078,0.4419,0.8651,0.7682,0.632,0.4452,3.1524,0.8271,8.6709,0.7015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,488,225,16.2,6.6,3143
37,NORTH CAROLINA,NC,37173,Swain,37173960301,"Census Tract 9603.01, Swain County, North Carolina",78.71182901407,3114,366,2549,118,1219,159,685,252,88,57,25913,7687,526,148,718,152,624,175,630,151,113,57,265,500,4,46,7,7,511,129,10,12,69,40,132,108,22.8,8.1,6.7,4.4,25913.0,7687.0,22.1,5.7,23.1,4.5,20.0,5.1,20.9,4.9,9.3,4.6,8.5,16.1,0.1,1.6,0.3,0.3,20.0,5.0,0.8,1.0,5.7,3.1,4.2,3.4,0.7675,0.6002,0.4917,0.8461,2.7055,0.7307,0.8705,0.3267,0.8841,0.5673,2.6486,0.8725,0.1111,0.1705,0.2816,0.1088,0.3106,0.7177,0.3,0.601,0.8783,2.8076,0.6912,8.4433,0.6664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,136,13.4,4.7,5515
37,NORTH CAROLINA,NC,37173,Swain,37173960302,"Census Tract 9603.02, Swain County, North Carolina",63.656588863352,2988,384,2066,126,1130,132,408,245,112,82,18592,3037,489,190,607,116,690,232,510,113,35,40,600,487,0,48,0,17,661,144,11,22,20,18,0,12,13.7,7.9,8.5,5.8,18592.0,3037.0,24.2,7.8,20.3,4.1,23.1,7.2,17.1,4.0,3.1,3.6,20.1,16.1,0.0,1.7,0.0,0.8,32.0,6.9,1.0,2.0,1.8,1.6,0.0,0.4,0.473,0.7415,0.8478,0.8954,2.9577,0.8015,0.7724,0.5802,0.6984,0.112,2.163,0.5949,0.3263,0.0,0.3263,0.1281,0.0,0.8794,0.3406,0.1951,0.0,1.4151,0.1456,6.8621,0.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,169,18.7,4.4,896
37,NORTH CAROLINA,NC,37173,Swain,37173980200,"Census Tract 9802, Swain County, North Carolina",332.705059427204,0,12,42,59,0,12,0,12,0,12,-999,-999,0,12,0,12,0,12,0,12,0,17,0,17,0,48,0,17,42,59,0,17,0,12,0,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,40.5,100.0,47.5,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,12,-999.0,-999.0,3
37,NORTH CAROLINA,NC,37175,Transylvania,37175960100,"Census Tract 9601, Transylvania County, North Carolina",62.120822984418,4687,438,2029,114,1795,135,1000,299,103,78,21769,2067,470,136,918,179,1051,195,915,212,136,77,432,587,51,89,0,17,585,115,77,57,116,81,10,13,21.4,6.5,5.2,3.7,21769.0,2067.0,14.5,3.9,19.6,3.7,22.4,3.6,19.5,4.2,7.6,4.3,9.2,12.5,1.2,2.1,0.0,0.8,28.8,5.5,4.3,3.2,6.5,4.4,0.2,0.3,0.7402,0.4349,0.7113,0.588,2.4744,0.6506,0.7355,0.523,0.8259,0.4309,2.5153,0.8208,0.123,0.4903,0.6133,0.2696,0.0,0.8373,0.8392,0.657,0.4452,2.7787,0.6782,8.3817,0.6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,208,14.3,4.0,2448
37,NORTH CAROLINA,NC,37175,Transylvania,37175960200,"Census Tract 9602, Transylvania County, North Carolina",28.624174474804,5159,499,2566,185,2095,231,917,255,214,138,24777,3387,414,171,1413,237,833,197,764,228,131,99,1237,673,23,73,54,55,327,151,27,42,129,78,308,103,17.9,4.9,9.1,5.6,24777.0,3387.0,11.3,4.5,27.4,4.2,16.1,3.5,14.8,4.2,6.3,4.7,24.0,12.8,0.5,1.5,2.1,2.2,12.7,5.9,1.3,2.0,6.2,3.7,6.0,1.9,0.6357,0.7839,0.5406,0.4608,2.421,0.6303,0.9373,0.1295,0.5515,0.329,1.9473,0.436,0.3968,0.3051,0.7019,0.3249,0.5023,0.603,0.4023,0.632,0.9069,3.0465,0.7887,8.1167,0.6275,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,988,345,19.2,6.3,5938
37,NORTH CAROLINA,NC,37175,Transylvania,37175960300,"Census Tract 9603, Transylvania County, North Carolina",10.77736937354,8004,665,4022,259,3322,272,1205,469,223,155,23378,2024,907,260,2286,250,1135,274,1308,311,228,135,712,907,153,119,167,110,259,160,18,34,114,65,921,267,17.0,6.1,6.8,4.5,23378.0,2024.0,15.2,4.1,28.6,2.9,14.2,3.2,17.3,3.7,6.9,4.0,8.9,11.3,1.9,1.5,4.2,2.7,6.4,4.0,0.5,1.0,3.4,2.0,11.5,3.2,0.5992,0.6099,0.6199,0.6147,2.4437,0.6395,0.9461,0.0848,0.7118,0.376,2.1187,0.5598,0.1161,0.6088,0.7249,0.3373,0.6032,0.4857,0.2309,0.3805,0.9452,2.6455,0.6112,7.9328,0.5997,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,803,275,10.6,3.6,11420
37,NORTH CAROLINA,NC,37175,Transylvania,37175960401,"Census Tract 9604.01, Transylvania County, North Carolina",24.02922399386,4128,332,2239,115,1792,156,331,172,65,48,31733,3100,141,81,1420,175,597,133,475,111,55,39,183,457,0,48,0,17,193,79,19,24,46,30,5,2,8.1,4.2,3.4,2.4,31733.0,3100.0,4.2,2.3,34.4,4.3,14.5,3.0,11.5,2.5,3.1,2.2,4.4,11.1,0.0,1.2,0.0,0.8,8.6,3.5,1.1,1.3,2.6,1.7,0.1,0.0,0.2321,0.2119,0.3081,0.1521,0.9042,0.1763,0.9756,0.0912,0.3386,0.112,1.5174,0.1898,0.0341,0.0,0.0341,0.0207,0.0,0.5199,0.3631,0.2931,0.3544,1.5305,0.1701,3.9862,0.0801,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,381,135,9.2,3.0,1875
37,NORTH CAROLINA,NC,37175,Transylvania,37175960402,"Census Tract 9604.02, Transylvania County, North Carolina",60.998570803076,4290,405,3319,149,2106,177,393,173,36,39,40199,7948,245,111,2005,247,421,98,849,198,58,52,171,587,17,52,13,23,252,137,16,24,64,69,29,32,9.2,4.0,2.7,2.8,40199.0,7948.0,6.7,3.0,46.7,5.4,9.8,2.1,19.9,4.3,2.8,2.5,4.0,13.7,0.4,1.3,0.4,0.7,7.6,4.1,0.8,1.1,3.0,3.2,0.7,0.7,0.2769,0.1311,0.1637,0.2668,0.8385,0.1564,0.9945,0.0336,0.8434,0.0931,1.9646,0.4513,0.0272,0.2687,0.2959,0.1147,0.3198,0.5079,0.3,0.3375,0.6456,2.1108,0.3782,5.2098,0.2004,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,330,161,7.7,3.4,1764
